term,Category,Freq,Term,Total,loglift,logprob
66,Topic3,13.963396513365591,field,14.690411884668956,2.2717,-3.6025
124,Topic3,13.777876062203386,pasture,14.508408108905783,2.2708,-3.6159
129,Topic3,11.27093002315074,plain,12.006592578523032,2.2593,-3.8167
91,Topic3,25.532859626875588,land,27.338108467550366,2.2542,-2.999
62,Topic3,9.683422213000405,farm,10.409371426566645,2.2502,-3.9685
104,Topic3,9.573743064225214,meadow,10.31323722799824,2.2481,-3.9799
100,Topic3,26.088122804670203,lot,28.198832193603888,2.2447,-2.9774
79,Topic3,6.06963123108086,green,6.825738084557711,2.2051,-4.4356
86,Topic3,5.459263216364092,horizon,6.184739650792494,2.1977,-4.5416
208,Topic3,5.115028885980574,woody,5.952907962451208,2.1708,-4.6067
83,Topic3,4.445491656270406,hill,5.183044347379364,2.169,-4.747
137,Topic3,3.5686678660271833,prairie,4.301616479175935,2.1357,-4.9667
81,Topic3,3.5469983601847455,hay,4.281315346726573,2.1343,-4.9728
9,Topic3,3.4302111817607837,atmospheric,4.164549296742101,2.1285,-5.0063
126,Topic3,3.426043848486767,phenomenon,4.173877006771419,2.125,-5.0075
163,Topic3,2.747490216992015,shrubland,3.4755835514390725,2.0874,-5.2282
178,Topic3,2.7204698743128395,straw,3.4498864760387917,2.0849,-5.2381
53,Topic3,2.6917152867431966,ecoregion,3.430376078461049,2.08,-5.2487
61,Topic3,7.849299177360529,family,10.212669315159054,2.0593,-4.1785
37,Topic3,16.053742083267164,cloud,22.05854257341699,2.0047,-3.463
14,Topic3,1.8169982851745305,biome,2.5525020027638807,1.9826,-5.6417
65,Topic3,1.8151102982188774,fence,2.5506323981864565,1.9823,-5.6428
189,Topic3,1.8141590496404332,trail,2.5536888346607256,1.9806,-5.6433
20,Topic3,1.7605012032061433,branch,2.5170665361623774,1.965,-5.6733
54,Topic3,17.246968655007418,environment,26.549336567350828,1.8911,-3.3913
205,Topic3,2.7488020057213456,wilderness,4.987625974411509,1.7267,-5.2278
114,Topic3,41.25950785718167,natural,75.33999285252793,1.7204,-2.519
77,Topic3,39.00741738916551,grass,71.89376203157069,1.711,-2.5752
94,Topic3,28.233497281042297,landscape,61.82583272957612,1.5387,-2.8984
195,Topic3,8.641214304150658,vegetation,17.153062440408483,1.6368,-4.0824
130,Topic3,13.502101527550893,plant,30.969479926502345,1.4923,-3.6361
115,Topic3,12.07546405408059,nature,33.87542806351728,1.291,-3.7477
6,Topic3,21.95452355899729,area,100.14753293125543,0.8048,-3.1499
192,Topic3,22.406676607632104,tree,105.75155631897279,0.7707,-3.1296
165,Topic3,23.838630635180028,sky,145.06011621615437,0.5166,-3.0676
145,Topic3,6.249109046990776,reserve,17.013924248495726,1.3209,-4.4065
97,Topic3,4.377792053483895,lawn,22.130274851245474,0.7021,-4.7624
75,Topic4,53.549246731213714,garden,54.93274438787699,2.6377,-1.9176
18,Topic4,23.489181399964192,botanical,24.41273913100848,2.6246,-2.7417
71,Topic4,11.305759625300272,fountain,12.093268615236878,2.5958,-3.4729
95,Topic4,10.440668268567688,landscaping,11.315516810524418,2.5827,-3.5525
64,Topic4,7.777680841740451,feature,8.54784373886526,2.5688,-3.847
143,Topic4,7.084314272265633,reflecting,7.8212443851685585,2.5642,-3.9403
135,Topic4,7.089382862338391,pool,7.831718015819502,2.5636,-3.9396
171,Topic4,8.651104106152276,spring,9.56534277253874,2.5627,-3.7405
69,Topic4,6.025293872248441,flower,6.8257174063387875,2.5385,-4.1022
19,Topic4,28.652912670421863,botany,32.95586870600083,2.5233,-2.543
123,Topic4,6.9236156213311695,park,8.47998008417615,2.4604,-3.9633
162,Topic4,6.15380530409658,shrub,7.838592811514148,2.4212,-4.0811
210,Topic4,2.605328569380987,yard,3.373336199271497,2.4048,-4.9407
97,Topic4,14.852307112153758,lawn,22.130274851245474,2.2644,-3.2001
134,Topic4,4.693608989673188,pond,14.043286268818864,1.5672,-4.352
