term,Category,Freq,Term,Total,loglift,logprob
31,Topic9,0.005913785217041142,walk,3.0315662951653515,-0.0677,-3.5436
9,Topic9,0.006402769465696796,day,3.6334343346628497,-0.1694,-3.4642
7,Topic9,0.006074858131345507,church,3.8920747852083584,-0.2907,-3.5168
30,Topic9,0.006053503865018591,visit,4.4540795531451085,-0.4291,-3.5203
3,Topic9,0.00626657122105875,beautiful,4.754746295150678,-0.4599,-3.4857
18,Topic9,0.007005986025726999,lund,7.037957658045489,-0.7405,-3.3742
20,Topic9,0.005957757811531311,nice,4.671919204615842,-0.4928,-3.5362
5,Topic9,0.005829325707990233,building,4.94649631332196,-0.5717,-3.558
19,Topic10,0.006310537686912983,museum,1.6024147975660354,0.6348,-3.4787
25,Topic10,0.0064585806815875705,romanesque,1.8234077990166282,0.5288,-3.4555
24,Topic10,0.00670581397554546,relax,2.1224166169711602,0.4145,-3.4179
14,Topic10,0.006551361238731462,garden,2.1128203206411804,0.3957,-3.4412
11,Topic10,0.0064346630271386205,especially,2.241259621565261,0.3187,-3.4592
4,Topic10,0.006401520904969079,botanical,2.3366197448834156,0.2719,-3.4644
15,Topic10,0.006122169694323069,gardens,2.241329801449021,0.2689,-3.509
13,Topic10,0.006192944226254055,freely,2.325855436437358,0.2434,-3.4975
29,Topic10,0.00654852049915426,university,2.469258277109843,0.2394,-3.4417
22,Topic10,0.006142499749312897,plays,2.343399507389808,0.2277,-3.5057
26,Topic10,0.005904915570243606,student,2.265569253671721,0.222,-3.5451
8,Topic10,0.006040487644190731,clock,2.320690196420526,0.2207,-3.5224
6,Topic10,0.0063385226774303706,center,2.4486853957035777,0.2151,-3.4743
16,Topic10,0.006258244092263275,impressive,2.421723121878771,0.2135,-3.487
27,Topic10,0.005756611584244113,summer,2.229252308669015,0.2127,-3.5706
2,Topic10,0.005937818185962461,accessible,2.3812877533385,0.1778,-3.5396
21,Topic10,0.005911937812241935,outside,2.423921001146726,0.1556,-3.5439
10,Topic10,0.005862089744051488,dom,2.4717359581762945,0.1276,-3.5524
1,Topic10,0.006943783029739834,15,3.102951169472009,0.0695,-3.3831
12,Topic10,0.006185598922417595,free,2.8098270959896663,0.0532,-3.4987
32,Topic10,0.005896937126775857,worth,2.7017331138564984,0.0446,-3.5465
23,Topic10,0.006033778229436578,quiet,2.950529097314523,-0.0206,-3.5235
28,Topic10,0.0063623515069482234,town,3.1124444754732057,-0.021,-3.4705
31,Topic10,0.006038390767578329,walk,3.0315662951653515,-0.0469,-3.5228
0,Topic10,0.006095394381612412,00,3.1170628224236117,-0.0653,-3.5134
17,Topic10,0.006213474450873432,inside,3.2015308741200057,-0.0729,-3.4942
9,Topic10,0.005865349285334344,day,3.6334343346628497,-0.2571,-3.5519
7,Topic10,0.0061973616243717255,church,3.8920747852083584,-0.2708,-3.4968
30,Topic10,0.006103074134036217,visit,4.4540795531451085,-0.421,-3.5121
3,Topic10,0.006259217490929515,beautiful,4.754746295150678,-0.461,-3.4869
5,Topic10,0.006118101208517901,building,4.94649631332196,-0.5234,-3.5097
18,Topic10,0.006396107943188084,lund,7.037957658045489,-0.8316,-3.4652
20,Topic10,0.005983194674628883,nice,4.671919204615842,-0.4886,-3.532
